"","Player_Season_Team","Nationality","PC1","PC2","PC3","PC4","Cluster"
"583","ZhongHao Xu_2011_BFT",0,4.22170644894389,-2.38653192796751,-0.770295560344735,-0.164930994880029,"3"
"584","ZhongMian He_2011_DON",0,-2.18021310495493,-0.100207011640904,0.356907077945807,0.888822081451821,"10"
"585","Zhou Peng_2011_GST",0,-0.0592241718081927,0.323793289500642,0.0491340622240327,0.235912371926232,"4"
"586","Zhun Zheng_2011_GFD",0,0.00798264805421466,-2.03787039660698,2.26501747157124,0.936211303094968,"6"
"587","Ziqui Liu_2011_SDS",0,-1.04802612042818,-0.303613809695119,-0.704382795703288,0.717764051046416,"5"
"588","Zirui Wang_2011_ZGL",0,-1.2195443210196,0.460861240722501,-0.973856839980257,0.709250782387669,"5"
"589","Ailun Guo_2012_LIA",0,0.508749905696547,1.94023097141758,-0.78021580573892,1.48419758675757,"4"
"590","Ang Lee_2012_JIL",0,0.0659628785106378,-2.20330453828251,1.15163909184412,1.90751808863554,"6"
"591","Bateer Mengke_2012_XIN",0,0.0445932183044346,-0.492865691513156,-1.04473726611189,0.270532702084084,"5"
"592","Biao Qiu_2012_DON",0,-2.15508406649854,0.0957654659987847,0.980193531756386,0.13408291578408,"7"
"593","Biao Zhang_2012_JIL",0,0.758576146590583,-0.886623810894453,-0.0617904683446631,0.801874655917716,"6"
"594","Bo Wang_2012_ZGL",0,-0.300661680409867,-1.23945945324282,-1.46299973602059,0.0121586244610279,"9"
"595","Bo Zhang_2012_BFT",0,0.572601368782882,0.87518684239833,-1.38952642658917,-0.79877933410478,"5"
"596","Cai Li_2012_JIA",0,-2.8637805727885,-0.361068162411374,0.529050432901714,-0.826437416683144,"7"
"597","ChangChun Yu_2012_XIN",0,-2.17978884647781,-0.126640091165419,1.42598572370165,-1.21203460533539,"7"
"598","Changdong Yu_2012_XIN",0,1.19908577468646,-2.65842461995242,0.164235476291753,0.3485154252164,"6"
"599","ChangYi Chai_2012_LIA",0,-2.87414397835225,-0.334893160568539,0.37612922442694,-0.240810075568658,"10"
"600","Chen Linjian_2012_FUJ",0,-2.22271635346289,0.607097990658511,0.767450533481456,-1.26423171545959,"7"
"601","Chen Yu_2012_BFT",0,3.24355910244626,-2.70169680598758,-1.87251793777408,-1.47241509189548,"8"
"602","Cheng Zhong_2012_JIL",0,-0.569059178688224,0.996101188078602,0.632832416860943,1.17239187956757,"4"
"603","Chengyu Zhang_2012_BFT",0,-0.622243415953462,-0.186426402222995,-2.69422277219709,0.513150445453328,"5"
"604","Chih-Shan Hung_2012_DON",0,-4.29817268537107,1.57246217451797,0.876436437986417,1.0134204877168,"7"
"605","Chin-Min Yang_2012_SZD",0,-2.1011401187541,1.51266099461751,-0.413740717752735,0.0335478502403593,"10"
"606","Chongkai Han_2012_BSD",0,0.178124712967959,-0.774532210087627,-1.61461877648999,-2.54874330318925,"8"
"607","Chunjun Zhang_2012_ZCB",0,-0.725967572388675,-0.395916294888084,-0.201177103622319,1.43306939044221,"9"
"608","Da Meng_2012_JIA",0,-2.4047581104477,1.92371827952578,1.2753599262159,1.69903284716008,"7"
"609","Dapeng Zhao_2012_ZGL",0,-1.70766109287221,-0.132593424264078,-1.03626197116671,0.102334435823021,"10"
"610","Daqiang Yao_2012_QIN",0,-1.03632287275118,-2.44610467230738,-1.92151648440836,-0.313792342665408,"8"
"611","Dayu Zhang_2012_ZCB",0,0.708289454738919,-3.06390270787473,0.85826438200759,0.462892919408215,"6"
"612","Dejun Han_2012_LIA",0,2.73502466787717,-2.97397986338503,1.24813481663902,0.364147826508822,"3"
"613","Ding Jinhui_2012_ZCB",0,0.00226536608356537,0.835659789852342,1.28294611942363,0.646479988096985,"4"
"614","Ding Yanyuhang_2012_SHA",0,-0.394918274395567,0.618848467835862,0.743135634416063,-0.447652650780455,"4"
"615","Duo Peng_2012_XIN",0,-0.312918956473337,0.78657050526977,-1.44710604345881,-0.247438990114527,"5"
"616","Fangyu Zhu_2012_GST",0,-0.0841652676183733,0.71313929073099,0.73430274969585,0.252530910307961,"4"
"617","Fei Cao_2012_ZCB",0,-1.39582165081721,0.636759324250494,-0.285558529898771,0.674487747209396,"5"
"618","Gang Wang_2012_QIN",0,-2.94855690765545,0.818378016587307,-1.56721843278329,0.873356106271418,"10"
"619","GengLin Yang_2012_QIN",0,2.02964659782297,-2.34105633079511,-0.401747440183014,0.127429308631632,"6"
"620","Guang Li_2012_QIN",0,-3.87360495229779,0.957809819295242,-0.827742648736093,1.03823187407721,"10"
"621","GuiJun Xu_2012_TIA",0,0.0924819332415591,0.15855840906413,0.501432977121827,-1.85218483138959,"9"
"622","GuoChong Xu_2012_XIN",0,-2.47633237916495,0.313238320602285,1.23402731138352,-0.0985586543434653,"7"
"623","Hai Tang_2012_ZCB",0,-1.85132983386056,-0.896241885066572,-0.266106723040111,-0.404694525101611,"9"
"624","Hanchen Luo_2012_DON",0,-1.19200933183816,0.250203584133465,-1.21967631239495,-0.166986020816135,"5"
"625","Hang Li_2012_FUJ",0,-0.482925761165856,-2.3441388452909,0.438021139396266,0.492253771097649,"6"
"626","HanJun Chang_2012_ZGL",0,-1.00960613442583,0.764029651313316,-2.68843726293475,1.47890156403538,"5"
"627","Hanlin Dong_2012_GST",0,1.30785919823291,-2.91100415337429,-2.34417479375985,-0.949141249945642,"8"
"628","HanLin Tao_2012_SHA",0,3.50005257631608,-3.34974686529562,-1.15154766326145,-1.38070136125844,"3"
"629","HoMan Sun_2012_ZGL",0,-2.07183193303909,0.794398835994687,0.750746703899779,-0.145078976989605,"7"
"630","Hsueh-Lin Lee_2012_BSD",0,-3.17595539137925,1.66176783126786,-0.646499729404252,2.88491813666704,"10"
"631","Ji Zhang_2012_TIA",0,0.639363060308417,-2.81245747795248,-0.489509151254255,-0.368932005772239,"8"
"632","Ji Zhe_2012_BSD",0,-0.359475812996897,-0.236077023949108,1.54630741143666,0.868665605036773,"9"
"633","JiaHan Xu_2012_SHA",0,-2.61834119939422,-0.345627062388184,-1.20645583382078,0.176006870126908,"10"
"634","Jiang Pan_2012_SZD",0,-4.3117850694104,-0.571580595909495,0.232887508429689,-0.787771151236048,"10"
"635","Jianghua Chen_2012_GST",0,-1.71770977018875,1.21285314881355,-1.64723023878587,2.06098847568885,"5"
"636","JiangPeng Duan_2012_SZD",0,-0.504711227467316,1.81777923107008,1.04067907083849,-0.0422855277389443,"4"
"637","Jianlian Yi_2012_GST",0,5.40836778293661,-1.1857051051077,1.13961625338503,0.504645112836325,"2"
"638","Jie Sun_2012_SHA",0,-2.78352660334426,1.93953405007197,0.0926410213442331,0.580596670421608,"7"
"639","Jie Zhao_2012_DON",0,-2.11524130448497,-0.355526676512416,0.778726819748888,-0.326947822337504,"9"
"640","Jiming Jin_2012_JIL",0,-1.87526368911761,2.97918909043331,-1.42335778240335,0.666782394598076,"5"
"641","Jingyu Li_2012_SHA",0,-1.9049572129024,0.900461813526474,1.9330464596211,-0.249025135632209,"7"
"642","Jinshuai Zhai_2012_QIN",0,-3.03437808683973,-0.0537057958458614,1.86865773631909,-1.46439884138626,"7"
"643","Junfei Ren_2012_GST",0,0.893698401267991,-2.60372552496474,-1.42223341674902,-0.0359290630838685,"8"
"644","Junjie Wang_2012_JIA",0,-0.7291888656998,-1.12131533735286,-0.303806778736031,-0.973563511881176,"9"
"645","Junwei Ren_2012_GFD",0,0.477078422743381,-1.43940950392639,0.820602707772159,-0.078310435429416,"6"
"646","Kai Chen_2012_QIN",0,0.565455706838216,-0.991517249068103,-1.8723998322661,-0.909576927444855,"8"
"647","Kang Zhao_2012_ZCB",0,-0.347830380334657,-3.69149585978656,-0.235410798404013,-0.0199354816937932,"8"
"648","KangMing Song_2012_GFD",0,0.663179575740571,-2.34340900590068,0.408278651606218,0.556557734780133,"6"
"649","Ke Hu_2012_BFT",0,-0.286279278801209,-2.24367056795356,0.716032827321907,0.905954854215309,"6"
"650","Ke Mo_2012_BFT",0,1.54166255417264,-0.106884989960427,0.522782613747788,-2.05802958682819,"9"
"651","Ke Wu_2012_SHA",0,0.73531909388125,-2.39999548403132,-0.718740131232034,-0.678319074786613,"8"
"652","Kelanbaike Makan_2012_XIN",0,-1.72351508385509,-0.356383734657724,0.518794362064907,0.0584877605590928,"9"
"653","Lehei De_2012_BFT",0,-0.4689680986398,-1.45992654670431,0.905557322341841,-0.0523294912644077,"9"
"654","Lei Chen_2012_BSD",0,-1.64833591040608,0.287747200934891,-0.693066794663264,-2.01772536707362,"9"
"655","Lei Guo_2012_FUJ",0,-2.13815463775417,-0.830249438982079,0.728506012933264,-0.714004801629869,"9"
"656","Lei Wang_2012_BFT",0,-0.818420390463933,1.24090770162487,0.6837543737375,0.691933748900911,"4"
"657","Lei Xu_2012_TIA",0,-1.46284102834376,-1.58455447228715,0.488517043801632,-1.28178091153913,"9"
"658","Li Gun_2012_BSD",0,-0.87683670665172,0.883711367360597,0.819238655259202,0.194596870872847,"4"
"659","Li Yi_2012_JIA",0,0.443538271698545,0.924446078592864,0.954771387180212,1.10929946935903,"4"
"660","Liang Cai_2012_SDS",0,-1.29811862862229,-0.786059097292448,0.123548868775141,0.402165893368929,"9"
"661","Ligang Wang_2012_SDS",0,-2.41748251152615,-0.512529384404154,0.663784709662262,-1.02630092858777,"9"
"662","Lim Ming_2012_LIA",0,-0.804533620924576,-2.33003918191057,0.0662295716277556,0.64021159360111,"6"
"663","Lin Chih-Chieh_2012_ZGL",0,-1.57101234352717,2.35995500426291,0.731331863347836,0.581440319972836,"4"
"664","Lingxu Zeng_2012_GFD",0,-0.615144097503296,1.35466213836196,-0.839893757332774,0.528958773168061,"5"
"665","Lingyuan Meng_2012_SDS",0,-1.20923472600953,0.0912476069713938,-1.34614201966307,0.89860713792099,"5"
"666","Max Zhang_2012_SDS",0,3.78477093301735,-4.69279192831284,1.87460472876813,0.0803817717329627,"3"
"667","Ming Yang_2012_LIA",0,-0.383953060222699,1.13177675618978,-2.23282294518858,1.03564719916095,"5"
"668","Mingxin Ju_2012_GFD",0,-0.987699888175956,-0.758473107306433,0.670781101454407,0.601195980804549,"9"
"669","Muhao Li_2012_DON",0,2.75623178738173,-3.07859667840261,0.423803165877804,-0.5213733860211,"3"
"670","Murat Adiljan_2012_XIN",0,-2.02812846216051,-1.35561387132835,-0.343126130533204,1.28291079591668,"10"
"671","Nan Zhang_2012_TIA",0,0.377189049088436,1.54811055812885,1.0752343840701,0.986192054588045,"4"
"672","Peng Ju_2012_ZCB",0,-1.61472267197766,-1.79799123186461,0.408582017088763,-1.61019418977825,"9"
"673","Pengfei Yan_2012_SZD",0,1.56076368196979,-3.50198542006852,1.84981207542165,0.700589954098752,"6"
"674","Qi Feng_2012_QIN",0,-1.05206538226468,0.284163256364482,-1.83272247534707,0.956391094953754,"5"
"675","Qian Wu_2012_ZCB",0,-0.115422488129497,0.230395179818524,-2.56774034396193,-0.555088250170899,"5"
"676","Qin Yang_2012_FUJ",0,-4.62785911731919,-0.267130766013672,0.623441325058362,0.322238871002692,"10"
"677","Qingpeng Zhang_2012_XIN",0,-1.07300245258125,2.28866313367714,-0.131184818221636,0.399759103962809,"4"
"678","Qixin Zhou_2012_FUJ",0,-0.646040205751269,-0.122986193867168,-0.0284980758581292,1.20993032291318,"9"
"679","Quan Gu_2012_DON",0,-2.01214689550767,0.325692202355629,0.94263169333705,-0.407363924528423,"7"
"680","Ruheng Wang_2012_SHA",0,-4.08704197795463,0.345665171714079,-0.525120321993425,-1.13964318194482,"10"
"681","Ruoyu Su_2012_ZGL",0,0.466546916695766,-3.11335274244761,-0.678147531384991,0.25836147414555,"8"
"682","Shang Gao_2012_GST",0,-0.917601535195693,-0.343540925478121,-0.419432307052572,-0.323110535314652,"9"
"683","Shengjie Wen_2012_SZD",0,0.318491953857551,-4.64547150881791,-2.13486118077911,-1.4718288091598,"8"
"684","Shipeng Wang_2012_GST",0,-1.76587844915969,2.79163130142524,1.29190090034901,-0.738887612143413,"7"
"685","Shunan Liu_2012_BFT",0,-2.17243825503242,0.185414151658689,-0.141714660424674,-0.314225811315414,"10"
"686","Shuo Han_2012_BFT",0,0.947364473055599,2.21084408529829,-0.587750582773025,0.831125091141916,"4"
"687","Song Wei_2012_JIA",0,-3.66040153875284,0.108321643637959,-0.336674975096347,-0.682874488799566,"10"
"688","SongLin Gong_2012_ZCB",0,-1.62564194390107,1.93068970707164,1.2148071452881,0.605928926419432,"4"
"689","Su Wei_2012_GST",0,1.04574637754367,-3.48705346286194,-2.10349588772724,-1.22446062126261,"8"
"690","Sui Ran_2012_SHA",0,-1.76667615095935,0.505198591134245,-0.407039494805241,0.84559855670568,"10"
"691","TaiLong Zhao_2012_FUJ",0,-1.39091622643295,1.33992244109544,1.72072179384365,0.237311348550784,"7"
"692","Tal Co_2012_XIN",0,-1.59830441114935,2.64309216942972,1.06996744229538,0.174023978225319,"4"
"693","Tao Li_2012_QIN",0,-1.59752174452005,1.19246888243325,1.47134124763447,-0.690334663017489,"7"
"694","Tian Feng_2012_GFD",0,-2.38171225769952,0.201788697176838,-1.39489922321797,0.337217725527669,"10"
"695","Tian Guisen_2012_SZD",0,-1.3220727018431,-0.129982861466046,-2.0900563350003,0.0890660566718979,"5"
"696","Tian-ju He_2012_LIA",0,-1.42278566680272,1.53942347682276,2.47707749892274,-0.640733038684066,"7"
"697","Tonglin Sun_2012_DON",0,0.664617883862347,-1.99792603633756,0.425251710678358,1.62192066782107,"6"
"698","Wang Zhongguang_2012_BFT",0,-2.60774630735228,0.533559490301835,-1.21220242920668,0.688305230788232,"10"
"699","Wei Liu_2012_SDS",0,2.3701130268384,2.6684837464776,-0.387556664123951,0.148644359300304,"1"
"700","Wei Liu_2012_JIL",0,1.77418303340202,-1.63002222328138,0.202727371130754,-0.212018119461995,"6"
"701","Wei Lu_2012_LIA",0,-3.24376628528827,1.07901783665147,1.53504976292418,0.445062732137544,"7"
"702","Wei Zhang_2012_ZGL",0,-2.22701640531992,-0.00959512166158456,0.69884206233882,-0.0633573632102609,"7"
"703","Wen-Ting Tseng_2012_SDS",0,0.435816984019948,-1.60981496844574,0.0524267245331787,0.153825121578611,"6"
"704","XiangLong Meng_2012_TIA",0,-0.691100009248145,-0.227095912170776,0.193618738270938,-1.13629046643672,"9"
"705","Xiaochuan Di_2012_BSD",0,1.06811854272104,-1.23382256377873,0.0524611582797982,0.034496958731388,"6"
"706","Xiaohui Wang_2012_BSD",0,-3.12908582828938,-0.104663162204683,1.43641770583185,-0.80228251436409,"7"
"707","XiaoMing Lu_2012_SZD",0,0.349371670614478,3.04924208072316,-4.41302753417275,2.92702585310332,"5"
"708","Xiaoxu Li_2012_LIA",0,1.55848268730291,-0.991027492739641,1.51573617760682,1.98566634414585,"6"
"709","XiaoYu Liu_2012_GST",0,-1.2358856521191,0.939527478856819,-2.09465058248446,1.38931123271451,"5"
"710","Xudong Luo_2012_JIL",0,-1.17286429808819,-0.492451057263204,-1.48092028863385,0.603106601150299,"5"
"711","Xuefeng Hu_2012_JIA",0,-0.188505419075097,3.37836882345666,-1.31246127845605,0.70067420358805,"4"
"712","XueWen Zhang_2012_SZD",0,-0.232209117011935,-0.234222841980887,-1.52303527858155,-0.122755846032614,"5"
"713","Yacai Xie_2012_FUJ",0,-2.11904241453488,-0.0796100853888787,-2.46873412226383,1.18914678037575,"5"
"714","Yahui Liu_2012_JIA",0,-0.0500170132534485,-1.95688017218637,-0.390903339019126,-0.429523912379003,"6"
"715","Yan Cao_2012_BFT",0,-2.44804118128668,-0.0337812164521631,0.187986903925586,-0.103379922948568,"10"
"716","Yan Lu_2012_QIN",0,-3.33380268560865,-1.09375746724958,0.685625958868244,0.728216244384888,"10"
"717","Yang Ge_2012_SDS",0,-0.718973469647384,-0.295689958520322,-0.674257365686087,0.623593820232926,"5"
"718","Yang Wu_2012_SDS",0,-0.0434179556688226,-2.59776599205843,0.0892152219321669,-0.432908943518679,"6"
"719","YanXi Zhu_2012_BSD",0,-0.355860774594816,-0.796081202617479,1.41965474247765,-0.241113663989673,"9"
"720","Yao Lu_2012_JIL",0,-2.14389422722579,0.19701966549399,1.14845052371646,-0.244803033948476,"7"
"721","Yasong Chang_2012_JIL",0,-1.86959188353959,1.50282389622468,-1.12606686229994,0.697387226398903,"5"
"722","Ye Tian_2012_TIA",0,-1.80928911423923,-0.00717802211850929,-2.72230911560796,0.46825728416974,"5"
"723","Yi Ting Lo_2012_FUJ",0,-2.152877932884,1.49847993551196,-1.92758555135634,0.818579875784999,"5"
"724","Yifan Hou_2012_JIA",0,-1.60413399899458,-0.0869131480602946,0.0503987850621168,1.14174570772007,"9"
"725","Yong-Gang Zhao_2012_QIN",0,-1.17031685193704,1.4287334820281,0.656126128832625,-1.88373552106303,"7"
"726","YongGang Zhang_2012_FUJ",0,-0.704710974953633,-1.20458573858182,-2.10820851277316,0.0590214089974895,"5"
"727","Yongpeng Zhang_2012_ZGL",0,0.4267210207925,-2.10113075103068,-0.0460927492518115,0.545260208880989,"6"
"728","YuBo Xia_2012_ZCB",0,-0.323150791373415,0.355650613145857,-0.870569188881505,-1.67807443543372,"9"
"729","Yuchen Tian_2012_JIL",0,-0.528298742431369,-1.33999282441083,0.169308344588983,-0.167122340647059,"9"
"730","Yuyang Xue_2012_QIN",0,-0.352315875658729,-0.519456344035976,1.42378867475752,-1.8946826077161,"9"
"731","Zhai Yi_2012_SDS",0,-0.529735482335167,-1.62371542519993,-1.80045097979897,-0.569514864294551,"8"
"732","Zhang Kai_2012_DON",0,3.0024527520884,-2.19608927068719,0.272304678024251,0.277130240249424,"3"
"733","Zhang Yuan_2012_SDS",0,-1.80717214669693,1.08620030664575,-2.55883279733559,0.592003042647222,"5"
"734","ZhaoBao Ge_2012_SZD",0,0.513877984779009,-2.12653589196401,0.771022748073998,1.10443304017261,"6"
"735","Zhe Sun_2012_DON",0,1.83048405923242,-4.27772464542738,-1.56068363809819,-1.05061604267469,"8"
"736","Zhelin Wang_2012_FUJ",0,5.73618775172128,-1.82363109011599,0.356794870843437,0.443476765386155,"2"
"737","Zheng Wang_2012_ZGL",0,1.37196464726838,-4.24008244307751,1.41195197794065,0.0308865391530446,"6"
"738","Zhengdong Tang_2012_XIN",0,4.61852412812529,-1.63289597900283,-0.593599006645732,-0.350480853106765,"3"
"739","ZhenHua Cao_2012_SHA",0,0.423410596988072,-2.47055323556631,-0.983764936752184,0.214187741978696,"8"
"740","Zhi Luo_2012_GFD",0,-2.83051662363638,0.945459910048962,0.687847584223888,0.57373701377489,"7"
"741","Zhi Xuan Liu_2012_LIA",0,-3.06819642241208,0.436004754079891,-0.881151324402987,0.427535326975593,"10"
"742","Zhihan Zhang_2012_TIA",0,-2.42891607941807,0.742648836465049,1.67052216550558,-0.123027763088825,"7"
"743","Zhijiang Xing_2012_SZD",0,-0.304456640360026,-0.917871985611762,0.162728209288565,-1.71690596571225,"9"
"744","Zhizhi Wang_2012_BFT",0,3.65348612727389,0.506892468727848,2.39547929512712,0.589997597494914,"2"
"745","ZhongHao Xu_2012_BFT",0,2.07661254829888,-2.86205158333682,-0.326451525241633,-0.0567974997830452,"8"
"746","ZhongMian He_2012_DON",0,-1.71926255753322,-0.186433459011392,0.634884939092822,0.495073867002059,"9"
"747","Zhou Peng_2012_GST",0,-0.0399766345177637,-0.38206532750166,0.0441774030534785,-0.314848514698169,"9"
"748","Zhun Zheng_2012_GFD",0,0.0588499956991824,-1.8259791637887,2.3499714065953,0.920735293691395,"6"
"749","Ziqui Liu_2012_SDS",0,0.452149378020465,0.819217186554207,-0.798946039568172,1.08474279990599,"5"
"750","Zirui Wang_2012_ZGL",0,-1.7022794583589,0.112827078946437,-0.33095618093842,1.03821673920298,"10"
"751","Ang Lee_2013_JIL",0,1.50294786283317,-3.07983450404682,-1.53493255466485,-0.868799595471925,"8"
"752","Biao Qiu_2013_ZCB",0,-1.95232760713985,0.16985048695492,1.45827619047392,0.296291770433107,"7"
"753","Biao Zhang_2013_JIL",0,0.879169649535775,-1.0880415160823,-0.0165872362416403,0.681082849320954,"6"
"754","Bo Zhang_2013_BFT",0,-0.0267377361264378,1.61405302289088,-0.894186846067579,0.0212189464978943,"4"
"755","ChangChun Yu_2013_XIN",0,-1.62497588652232,2.35063722656889,0.3363086840799,-1.88227486766793,"7"
"756","Changdong Yu_2013_XIN",0,0.451845002857901,-2.47133558475337,0.224416642050789,0.483361910352574,"6"
"757","ChangYi Chai_2013_SZD",0,-2.79966018877829,1.54817869070355,0.524620817134204,-1.43186560569757,"7"
"758","Chen Jinlong_2013_FUJ",0,-2.68256690686445,-0.0130460878235384,-0.307730460815473,-1.43608633905209,"10"
"759","Chen Linjian_2013_FUJ",0,-2.96165305897688,1.42052080924811,1.27654954888669,-0.33824676179072,"7"
"760","Chen Yu_2013_BFT",0,1.19449439707742,-1.97227331686675,-0.455992690011658,-0.337330555566549,"6"
"761","Cheng Jia_2013_SICH",0,0.690471107291078,-2.61023657050612,-1.10835473861124,-1.07219549826232,"8"
"762","Cheng Zhong_2013_JIL",0,-2.23092800797296,0.0531286730204351,0.797163565905626,1.28593394448832,"7"
"763","Chengyu Zhang_2013_QIN",0,-2.06856465753804,1.28545623843157,0.4952508777615,0.792846715826512,"7"
"764","Chenhao Diao_2013_SHA",0,-3.80892729381635,-0.493954888281976,0.845468497783505,-0.266208446485509,"7"
"765","Chin-Min Yang_2013_XIN",0,-1.93725779354526,1.57205743430149,1.01614902358109,0.975050237536368,"7"
"766","Chunjun Zhang_2013_ZCB",0,-0.747998337169962,-0.0789718288736652,-0.44526258546908,1.92477826598281,"5"
"767","Da Meng_2013_JIA",0,-2.00341515228106,2.18111999030385,1.3136423847341,1.21458037406706,"4"
"768","Dapeng Zhao_2013_ZGL",0,-1.2963761934404,-0.678229719101229,-0.929229165509532,-0.19255403878715,"9"
"769","Dayu Zhang_2013_ZCB",0,1.26253415579242,-2.30650071585991,1.32734193780896,0.844481885535602,"6"
"770","Dejun Han_2013_LIA",0,3.64423589500715,-2.35056901097358,0.33411624303519,0.381610009858369,"3"
"771","Ding Jinhui_2013_ZCB",0,0.541133616028035,0.459322728050983,-0.0199493064585139,0.310237407439552,"4"
"772","Ding Yanyuhang_2013_SHA",0,0.691670844957938,1.44144071470833,0.897467878011209,-0.508562621095434,"4"
"773","Fangyu Zhu_2013_GST",0,-1.46877685587588,1.40281864329793,1.17037456575142,-0.440834384516026,"7"
"774","Fei Cao_2013_ZCB",0,-1.95426924571954,0.873705670465901,-0.153821287205899,0.897547799939853,"10"
"775","Gang Wang_2013_QIN",0,-3.46737873167514,0.607257179749729,-1.87121777801548,0.212024161741735,"10"
"776","Gen Li_2013_BSD",0,-0.29381113165841,0.971883964359925,0.567184599214505,-0.282503436063706,"4"
"777","GengLin Yang_2013_QIN",0,0.898753301780021,-2.14106792945059,-0.577970993989347,-1.35136960378108,"8"
"778","GuoChong Xu_2013_GFD",0,-1.24665627826392,1.37392496957868,-0.0906710194124999,-0.470859148508196,"4"
"779","Hai Tang_2013_QIN",0,-3.16373418395117,0.216095267911564,0.52941412871929,-1.42573464163256,"7"
"780","Hanchen Luo_2013_DON",0,-0.99208546945542,0.332658906317447,-1.24948553677834,0.63492311492181,"5"
"781","HanJun Chang_2013_ZGL",0,0.84089683414517,1.0517909384605,-4.33923942587239,-0.429606250491406,"5"
"782","Hanlin Dong_2013_GST",0,0.729718595901764,-3.6752867609905,-2.95708008222659,-1.83295524693709,"8"
"783","HanLin Tao_2013_SHA",0,2.66340577632249,-2.90446845335392,-0.489429384558002,-0.843189505121152,"3"
"784","Henan Sun_2013_ZGL",0,-1.09528227420214,0.134994685270158,0.305789812257144,-0.0998149960899832,"9"
"785","Heng Yu_2013_SICH",0,-0.985885382662476,-3.08704899067681,-1.10310026454584,-0.730914474542753,"8"
"786","Hongfei Shi_2013_GFD",0,-3.09378255822767,2.17920671544514,-1.15645922130978,1.2528001161569,"10"
"787","Jet Chang_2013_SICH",0,-0.275059690775883,1.16909989879692,0.892365525843033,0.255961452608627,"4"
"788","Ji Zhang_2013_TIA",0,0.254163825691017,-3.20201400915068,-0.640035695507886,-0.391733813868044,"8"
"789","Ji Zhe_2013_BSD",0,-1.49718805271557,-0.659610245868704,1.5504308752558,0.950817601878957,"9"
"790","JiaHan Xu_2013_SHA",0,-2.46759785956573,0.370182855504754,-0.512597076179589,0.462130062341786,"10"
"791","Jianghua Chen_2013_GST",0,-1.63872970739563,1.29362293797013,-1.28692056000832,1.68404289817413,"5"
"792","JiangPeng Duan_2013_SZD",0,-1.57840229701874,1.84903482752819,1.06588486428858,0.190943841526719,"4"
"793","Jianlian Yi_2013_GST",0,5.78221368440023,-0.748610982323206,1.13377857513875,1.18723438611268,"2"
"794","Jie Zhao_2013_DON",0,-2.8402467931184,0.27874815375875,1.76315889418693,-0.138042116153278,"7"
"795","Jiming Jin_2013_JIL",0,-1.34879842546412,1.3532258065821,-3.62016121587724,-1.88610799496892,"5"
"796","Jinglong Li_2013_ZGL",0,-3.23455426465914,0.535389419371241,0.985394732535989,-1.26723279342757,"7"
"797","Jingyu Li_2013_SHA",0,-2.46613013608108,0.982005935445101,1.65181464667393,0.159514480974127,"7"
"798","Jinming Cui_2013_JIL",0,-1.03541402811296,0.331429780824277,-0.694619443346369,1.797686911663,"5"
"799","Junfei Ren_2013_GST",0,-0.0925701159875534,-1.41704193544555,-0.6025072583827,-0.518657259974036,"9"
"800","Junjie Wang_2013_JIA",0,-1.17240159266234,-1.14515925357573,-0.0389409695441659,-0.473005093372811,"9"
"801","Junwei Ren_2013_GFD",0,-0.972534660426675,-0.298348852854719,0.884700044229036,0.480494172702776,"9"
"802","Kai Chen_2013_QIN",0,-1.62802339408023,-1.27761874696955,-1.28624914823936,-1.12226347220694,"9"
"803","Kai Jiang_2013_ZCB",0,-1.91864710950078,-0.805075527579896,-1.26705036170372,0.116307529871621,"10"
"804","KaiFu Yao_2013_SICH",0,-1.74557180785891,-0.186996230642723,-1.00803265579137,0.582223939103852,"10"
"805","KangMing Song_2013_GFD",0,0.426674774684628,-2.24255729288635,-0.381813110966408,-0.181816222695675,"6"
"806","Ke Mo_2013_BFT",0,-0.676022899201531,-0.492172920248419,0.780095717497841,-2.45481197371599,"9"
"807","Ke Wu_2013_SHA",0,-0.216105946440188,-2.43840652518761,0.263352383598378,0.49691146598157,"6"
"808","Kelanbaike Makan_2013_XIN",0,-1.67302735999556,-1.09076827167647,-0.47493514483234,-0.597190393637286,"9"
"809","Lehei De_2013_BFT",0,-0.245521464622403,-0.422528941270372,1.40181208852062,0.472040404321006,"9"
"810","Lei Chen_2013_BSD",0,-2.5341981855174,1.88281842857697,1.29911250205563,-1.70556211654619,"7"
"811","Lei Guo_2013_FUJ",0,-1.32707873241394,-1.15436183462018,-0.618556126384735,-0.0573590518767622,"9"
"812","Lei Wang_2013_BFT",0,-0.515239802638667,0.75868128269252,0.85410564674928,0.722448013509365,"4"
"813","Lei Xu_2013_TIA",0,-1.37989594468093,-1.68554023027332,0.0813740329256952,-0.965301651480979,"9"
"814","Li Yang_2013_JIA",0,-1.65322634825896,0.810525055745656,0.237398343910355,2.12136424937459,"4"
"815","Li Yi_2013_JIA",0,-0.19053056915171,0.208236593878704,-0.188107415919094,0.479839236083794,"9"
"816","Liang Cai_2013_SDS",0,-0.824119591023343,-0.613231833567189,0.381213335218712,0.069573406940001,"9"
"817","Lin Lin_2013_SHA",0,-1.27708963296711,-1.33622708615366,0.0485542300143374,-0.0889837573989479,"9"
"818","Lingxu Zeng_2013_GFD",0,-0.5377621194782,1.05797823517696,-1.94626185102225,0.552407377404736,"5"
"819","Lingyuan Meng_2013_SDS",0,-2.25652109124818,-0.251383041388798,-0.97096951232814,-0.478692987247071,"10"
